,weather_station,temperature,percipitation,month,day,hour,accidents,road_usage
2738,5643,7.4,0.0,5,3,2,0,-1.16
2739,5643,7.15,0.0,5,3,3,0,-1.14
2740,5643,7.12,0.0,5,3,4,0,-1.09
2741,5643,8.55,0.0,5,3,5,0,-0.88
2742,5643,10.2,0.0,5,3,6,0,-0.21
2743,5643,11.25,0.0,5,3,7,0,0.55
2744,5643,12.3,0.0,5,3,8,0,0.6
2745,5643,13.03,0.0,5,3,9,0,0.54
2746,5643,14.68,0.0,5,3,10,1,0.59
2747,5643,14.93,0.0,5,3,11,0,0.6
2748,5643,15.1,0.0,5,3,12,0,0.7
2749,5643,16.32,0.0,5,3,13,0,0.65
2750,5643,15.8,0.0,5,3,14,0,0.88
2751,5643,15.35,0.0,5,3,15,0,0.93
2752,5643,15.38,0.0,5,3,16,1,1.08
2753,5643,14.7,0.0,5,3,17,0,1.02
2754,5643,13.4,0.0,5,3,18,0,0.61
2755,5643,11.85,0.0,5,3,19,0,0.28
2756,5643,9.05,0.0,5,3,20,0,-0.18
2757,5643,7.78,0.0,5,3,21,0,-0.47
2758,5643,6.5,0.0,5,3,22,0,-0.65
2759,5643,5.5,0.0,5,3,23,0,-0.88
2760,5643,7.14,0.0,5,4,0,0,-1.0
2761,5643,6.8,0.1,5,4,1,0,-1.12
2762,5643,6.14,0.0,5,4,2,0,-1.17
2763,5643,5.7,0.0,5,4,3,0,-1.17
2764,5643,5.42,0.0,5,4,4,0,-1.11
2765,5643,6.6,0.0,5,4,5,0,-0.94
2766,5643,8.9,0.0,5,4,6,0,-0.39
2767,5643,10.84,0.0,5,4,7,0,0.19
2768,5643,11.66,0.0,5,4,8,0,0.28
2769,5643,12.4,0.0,5,4,9,0,0.23
2770,5643,13.36,0.0,5,4,10,0,0.42
2771,5643,13.86,0.0,5,4,11,0,0.61
2772,5643,14.62,0.0,5,4,12,0,0.78
2773,5643,14.56,0.0,5,4,13,0,0.83
2774,5643,14.38,0.0,5,4,14,0,1.01
2775,5643,14.12,0.0,5,4,15,0,1.02
2776,5643,13.94,0.0,5,4,16,0,1.2
2777,5643,13.38,0.0,5,4,17,0,1.11
2778,5643,12.26,0.0,5,4,18,0,0.82
2779,5643,11.48,0.0,5,4,19,0,0.48
2780,5643,10.36,0.0,5,4,20,0,0.07
2781,5643,9.22,0.0,5,4,21,0,-0.23
2782,5643,8.8,0.0,5,4,22,0,-0.48
2783,5643,8.4,0.0,5,4,23,0,-0.76
2784,5643,7.7,0.04,5,5,0,0,-1.03
2785,5643,6.9,0.28,5,5,1,0,-1.09
2786,5643,6.62,0.36,5,5,2,0,-1.13
2787,5643,6.34,0.08,5,5,3,0,-1.15
2788,5643,6.52,0.02,5,5,4,0,-1.1
2789,5643,7.9,0.16,5,5,5,0,-0.93
2790,5643,9.3,0.18,5,5,6,0,-0.39
2791,5643,10.72,0.0,5,5,7,0,0.2
2792,5643,11.92,0.0,5,5,8,0,0.38
2793,5643,12.98,0.0,5,5,9,0,0.44
2794,5643,13.82,0.0,5,5,10,0,0.63
2795,5643,14.5,0.1,5,5,11,0,0.82
2796,5643,14.74,0.38,5,5,12,0,0.91
2797,5643,15.3,0.3,5,5,13,0,0.9
2798,5643,15.4,0.06,5,5,14,0,1.04
2799,5643,15.48,0.0,5,5,15,1,1.05
2800,5643,15.6,0.0,5,5,16,0,1.17
2801,5643,15.28,0.0,5,5,17,0,1.11
2802,5643,14.26,0.0,5,5,18,0,0.72
2803,5643,12.92,0.0,5,5,19,0,0.37
2804,5643,11.64,0.1,5,5,20,0,-0.12
2805,5643,11.08,0.02,5,5,21,0,-0.42
2806,5643,10.2,0.02,5,5,22,0,-0.6
2807,5643,9.84,0.0,5,5,23,0,-0.85
2808,5643,9.08,0.0,5,6,0,0,-0.97
2809,5643,9.0,0.0,5,6,1,0,-1.09
2810,5643,8.86,0.0,5,6,2,0,-1.13
2811,5643,8.56,0.0,5,6,3,0,-1.14
2812,5643,8.3,0.0,5,6,4,0,-1.09
2813,5643,9.48,0.0,5,6,5,0,-0.93
2814,5643,11.18,0.04,5,6,6,0,-0.41
2815,5643,13.04,0.0,5,6,7,0,0.16
2816,5643,14.46,0.0,5,6,8,0,0.25
2817,5643,15.3,0.0,5,6,9,0,0.24
2818,5643,15.94,0.0,5,6,10,0,0.52
2819,5643,17.08,0.0,5,6,11,1,0.91
2820,5643,17.88,0.0,5,6,12,0,1.24
2821,5643,17.56,0.0,5,6,13,0,1.53
2822,5643,18.08,0.0,5,6,14,1,1.83
2823,5643,16.78,0.0,5,6,15,0,1.82
2824,5643,16.22,0.0,5,6,16,0,1.75
2825,5643,15.72,0.06,5,6,17,0,1.53
2826,5643,15.52,0.0,5,6,18,0,1.3
2827,5643,14.28,0.0,5,6,19,0,0.87
2828,5643,12.92,0.0,5,6,20,0,0.24
2829,5643,12.16,0.0,5,6,21,0,-0.17
2830,5643,10.96,0.02,5,6,22,0,-0.4
2831,5643,9.92,0.0,5,6,23,0,-0.75
2832,5643,7.08,0.0,5,7,0,0,-0.99
2833,5643,6.72,0.0,5,7,1,0,-1.07
2834,5643,6.43,0.0,5,7,2,0,-1.14
2835,5643,6.05,0.0,5,7,3,0,-1.17
2836,5643,6.12,0.0,5,7,4,0,-1.17
2837,5643,7.35,0.0,5,7,5,0,-1.11
2838,5643,9.32,0.0,5,7,6,0,-0.89
2839,5643,10.75,0.0,5,7,7,0,-0.7
2840,5643,11.68,0.0,5,7,8,0,-0.39
2841,5643,12.77,0.0,5,7,9,0,0.16
2842,5643,13.53,0.0,5,7,10,0,0.68
2843,5643,13.93,0.0,5,7,11,0,0.9
2844,5643,13.97,0.0,5,7,12,0,0.98
2845,5643,14.45,0.0,5,7,13,0,0.87
2846,5643,14.55,0.0,5,7,14,0,0.81
2847,5643,15.3,0.0,5,7,15,0,0.55
2848,5643,15.05,0.0,5,7,16,1,0.22
2849,5643,14.82,0.0,5,7,17,0,0.14
2850,5643,13.6,0.0,5,7,18,0,0.19
2851,5643,12.4,0.0,5,7,19,0,-0.15
2852,5643,10.7,0.0,5,7,20,0,-0.41
2853,5643,9.48,0.0,5,7,21,0,-0.57
2854,5643,8.93,0.0,5,7,22,0,-0.76
2855,5643,8.07,0.0,5,7,23,0,-0.91
2856,5643,13.42,0.0,6,1,0,0,-0.88
2857,5643,12.76,0.0,6,1,1,0,-1.03
2858,5643,12.26,0.0,6,1,2,0,-1.15
2859,5643,11.92,0.0,6,1,3,0,-1.19
2860,5643,12.4,0.0,6,1,4,0,-1.22
2861,5643,14.82,0.0,6,1,5,0,-1.2
2862,5643,17.7,0.0,6,1,6,0,-1.05
2863,5643,19.92,0.0,6,1,7,0,-1.07
2864,5643,21.5,0.0,6,1,8,0,-0.91
2865,5643,23.56,0.0,6,1,9,0,-0.61
2866,5643,24.46,0.0,6,1,10,0,-0.05
2867,5643,25.4,0.0,6,1,11,0,0.59
2868,5643,25.92,0.0,6,1,12,0,1.29
2869,5643,26.04,0.04,6,1,13,1,1.52
2870,5643,27.04,0.0,6,1,14,0,1.53
2871,5643,27.5,0.0,6,1,15,0,1.54
2872,5643,27.4,0.0,6,1,16,0,1.34
2873,5643,25.88,0.0,6,1,17,0,1.28
2874,5643,24.44,0.0,6,1,18,0,1.26
2875,5643,22.26,0.0,6,1,19,0,0.92
2876,5643,20.6,0.0,6,1,20,0,0.54
2877,5643,18.98,0.0,6,1,21,0,0.26
2878,5643,17.96,0.0,6,1,22,0,-0.23
2879,5643,16.82,0.0,6,1,23,0,-0.62
2880,5643,15.6,0.0,6,2,0,1,-0.96
2881,5643,14.95,0.0,6,2,1,0,-0.99
2882,5643,14.65,0.05,6,2,2,0,-1.05
2883,5643,14.07,0.0,6,2,3,0,-1.11
2884,5643,14.38,0.0,6,2,4,0,-1.02
2885,5643,16.25,0.0,6,2,5,0,-0.72
2886,5643,18.25,0.05,6,2,6,0,-0.15
2887,5643,20.35,0.0,6,2,7,0,0.26
2888,5643,21.75,0.0,6,2,8,0,0.37
2889,5643,23.4,0.0,6,2,9,0,0.4
2890,5643,24.6,0.0,6,2,10,0,0.58
2891,5643,25.6,0.0,6,2,11,0,0.99
2892,5643,26.35,0.0,6,2,12,0,1.15
2893,5643,27.15,0.0,6,2,13,2,1.3
2894,5643,27.43,0.0,6,2,14,1,1.32
2895,5643,26.62,0.0,6,2,15,0,1.23
2896,5643,25.12,0.0,6,2,16,0,1.12
2897,5643,25.08,0.0,6,2,17,0,1.31
2898,5643,24.08,0.0,6,2,18,0,0.73
2899,5643,22.3,0.0,6,2,19,1,0.39
2900,5643,20.23,0.0,6,2,20,0,-0.05
2901,5643,19.43,0.0,6,2,21,0,-0.25
2902,5643,18.55,0.0,6,2,22,0,-0.46
2903,5643,17.75,0.0,6,2,23,0,-0.75
2904,5643,16.68,0.12,6,3,0,0,-1.0
2905,5643,16.15,0.0,6,3,1,0,-1.04
2906,5643,15.7,0.0,6,3,2,0,-1.11
2907,5643,15.25,0.0,6,3,3,0,-1.1
2908,5643,15.43,0.0,6,3,4,0,-1.03
2909,5643,17.55,0.0,6,3,5,0,-0.76
2910,5643,19.88,0.0,6,3,6,0,-0.07
2911,5643,22.27,0.0,6,3,7,0,0.57
2912,5643,24.12,0.0,6,3,8,0,0.74
2913,5643,25.9,0.0,6,3,9,0,0.69
2914,5643,26.52,0.0,6,3,10,0,0.7
2915,5643,26.82,0.0,6,3,11,0,0.83
2916,5643,27.6,0.0,6,3,12,0,0.86
2917,5643,27.67,0.0,6,3,13,1,0.99
2918,5643,27.98,0.0,6,3,14,0,1.03
2919,5643,28.5,0.0,6,3,15,0,1.03
2920,5643,27.98,0.0,6,3,16,0,1.16
2921,5643,28.23,0.0,6,3,17,0,1.02
2922,5643,26.1,0.0,6,3,18,0,0.66
2923,5643,23.3,0.0,6,3,19,0,0.33
2924,5643,21.95,0.0,6,3,20,0,-0.17
2925,5643,20.08,0.0,6,3,21,0,-0.45
2926,5643,19.0,2.83,6,3,22,0,-0.62
2927,5643,18.62,0.07,6,3,23,0,-0.82
2928,5643,18.1,0.9,6,4,0,0,-1.0
2929,5643,17.15,1.0,6,4,1,0,-1.07
2930,5643,16.95,0.72,6,4,2,0,-1.12
2931,5643,16.25,0.0,6,4,3,0,-1.16
2932,5643,16.8,0.0,6,4,4,0,-1.08
2933,5643,18.98,0.03,6,4,5,0,-0.83
2934,5643,21.85,0.0,6,4,6,0,-0.22
2935,5643,24.4,0.0,6,4,7,0,0.46
2936,5643,26.42,0.0,6,4,8,1,0.62
2937,5643,28.0,0.0,6,4,9,0,0.62
2938,5643,29.0,0.0,6,4,10,0,0.62
2939,5643,29.83,0.0,6,4,11,0,0.71
2940,5643,30.85,0.0,6,4,12,0,0.81
2941,5643,31.12,0.0,6,4,13,0,0.86
2942,5643,31.27,0.0,6,4,14,0,0.99
2943,5643,31.83,0.0,6,4,15,0,1.08
2944,5643,30.0,0.0,6,4,16,0,1.1
2945,5643,27.48,1.73,6,4,17,0,1.08
2946,5643,26.07,0.9,6,4,18,1,0.59
2947,5643,23.88,0.45,6,4,19,0,0.29
2948,5643,22.48,0.0,6,4,20,0,-0.16
2949,5643,20.65,0.03,6,4,21,0,-0.44
2950,5643,19.7,0.03,6,4,22,0,-0.56
2951,5643,18.52,0.0,6,4,23,0,-0.81
2952,5643,18.6,0.0,6,5,0,0,-0.93
2953,5643,18.22,0.0,6,5,1,0,-1.07
2954,5643,16.95,0.03,6,5,2,0,-1.12
2955,5643,16.35,0.1,6,5,3,0,-1.13
2956,5643,16.1,0.05,6,5,4,0,-1.09
2957,5643,16.75,0.03,6,5,5,0,-0.85
2958,5643,18.18,0.0,6,5,6,0,-0.24
2959,5643,18.98,0.0,6,5,7,0,0.39
2960,5643,20.2,0.0,6,5,8,0,0.59
2961,5643,20.93,0.0,6,5,9,0,0.54
2962,5643,22.27,0.0,6,5,10,0,0.7
2963,5643,23.6,0.0,6,5,11,0,0.77
2964,5643,23.05,0.35,6,5,12,0,1.05
2965,5643,23.25,0.0,6,5,13,0,1.04
2966,5643,22.75,0.0,6,5,14,0,1.32
2967,5643,23.03,0.03,6,5,15,0,1.32
2968,5643,22.5,0.0,6,5,16,0,1.43
2969,5643,22.27,0.0,6,5,17,0,1.38
2970,5643,21.12,0.0,6,5,18,0,0.99
2971,5643,19.25,0.0,6,5,19,0,0.62
2972,5643,17.52,0.0,6,5,20,0,0.2
2973,5643,15.5,0.0,6,5,21,0,-0.14
2974,5643,14.32,1.68,6,5,22,0,-0.39
2975,5643,14.12,0.03,6,5,23,0,-0.75
2976,5643,13.57,2.52,6,6,0,0,-0.8
2977,5643,13.38,0.78,6,6,1,0,-1.05
2978,5643,12.98,0.0,6,6,2,0,-1.1
2979,5643,12.38,0.0,6,6,3,0,-1.12
2980,5643,12.27,0.0,6,6,4,0,-1.06
2981,5643,13.7,0.0,6,6,5,0,-0.86
2982,5643,15.4,0.03,6,6,6,0,-0.25
2983,5643,16.88,0.0,6,6,7,0,0.33
2984,5643,18.17,0.0,6,6,8,0,0.42
2985,5643,19.62,0.0,6,6,9,0,0.44
2986,5643,20.9,0.0,6,6,10,0,0.68
2987,5643,21.73,0.0,6,6,11,0,1.13
2988,5643,22.82,0.0,6,6,12,0,1.55
2989,5643,23.6,0.0,6,6,13,1,1.86
2990,5643,24.23,0.0,6,6,14,0,2.22
2991,5643,24.38,0.0,6,6,15,0,2.23
2992,5643,24.55,0.0,6,6,16,1,2.1
2993,5643,24.1,0.0,6,6,17,1,1.88
2994,5643,23.27,0.0,6,6,18,0,1.58
2995,5643,21.55,0.0,6,6,19,0,1.19
2996,5643,19.57,0.0,6,6,20,0,0.74
2997,5643,18.27,0.05,6,6,21,0,0.42
2998,5643,16.67,0.05,6,6,22,0,-0.03
2999,5643,16.35,0.0,6,6,23,0,-0.47
3000,5643,16.18,0.0,6,7,0,0,-0.91
3001,5643,15.1,0.0,6,7,1,0,-0.97
3002,5643,14.38,0.02,6,7,2,0,-1.08
3003,5643,13.84,0.48,6,7,3,0,-1.12
3004,5643,13.98,0.0,6,7,4,0,-1.13
3005,5643,15.3,0.16,6,7,5,0,-1.05
3006,5643,17.36,0.0,6,7,6,0,-0.78
3007,5643,19.18,0.0,6,7,7,0,-0.62
3008,5643,20.48,0.0,6,7,8,0,-0.23
3009,5643,21.76,0.0,6,7,9,0,0.27
3010,5643,22.32,0.0,6,7,10,0,0.77
3011,5643,23.56,0.0,6,7,11,0,1.31
3012,5643,24.86,0.0,6,7,12,1,1.4
3013,5643,25.32,0.0,6,7,13,1,1.25
3014,5643,25.6,0.0,6,7,14,0,1.17
3015,5643,25.56,0.0,6,7,15,0,0.82
3016,5643,25.16,0.0,6,7,16,0,0.47
3017,5643,24.72,0.0,6,7,17,0,0.44
3018,5643,23.32,0.0,6,7,18,1,0.26
3019,5643,21.24,0.0,6,7,19,0,-0.01
3020,5643,18.86,0.0,6,7,20,0,-0.29
3021,5643,17.2,0.0,6,7,21,0,-0.45
3022,5643,15.78,0.0,6,7,22,0,-0.61
3023,5643,14.5,0.0,6,7,23,0,-0.78
3024,5643,15.5,0.0,7,1,0,0,-0.86
3025,5643,15.45,0.03,7,1,1,0,-0.98
3026,5643,15.25,0.0,7,1,2,0,-1.03
3027,5643,15.1,0.0,7,1,3,0,-1.15
3028,5643,15.02,0.0,7,1,4,0,-1.17
3029,5643,15.53,0.0,7,1,5,0,-1.13
3030,5643,16.45,0.0,7,1,6,0,-0.97
3031,5643,17.45,0.0,7,1,7,0,-0.94
3032,5643,18.07,0.0,7,1,8,0,-0.75
3033,5643,18.93,0.0,7,1,9,0,-0.43
3034,5643,19.8,0.0,7,1,10,1,0.16
3035,5643,20.77,0.0,7,1,11,0,0.98
3036,5643,21.12,0.0,7,1,12,0,1.69
3037,5643,21.7,0.0,7,1,13,0,2.22
3038,5643,22.25,0.0,7,1,14,0,2.3
3039,5643,21.92,0.0,7,1,15,0,2.09
3040,5643,21.93,0.0,7,1,16,0,1.78
3041,5643,21.75,0.0,7,1,17,0,1.72
3042,5643,21.23,0.0,7,1,18,1,1.41
3043,5643,19.62,0.0,7,1,19,0,1.06
3044,5643,18.28,0.0,7,1,20,0,0.51
3045,5643,17.45,0.0,7,1,21,0,0.54
3046,5643,16.6,0.0,7,1,22,0,-0.09
3047,5643,15.52,0.0,7,1,23,0,-0.56
3048,5643,14.82,0.0,7,2,0,0,-0.98
3049,5643,14.36,0.0,7,2,1,0,-0.99
3050,5643,14.16,0.0,7,2,2,0,-1.02
3051,5643,13.64,0.0,7,2,3,0,-1.06
3052,5643,13.86,0.0,7,2,4,0,-0.93
3053,5643,14.7,0.0,7,2,5,0,-0.61
3054,5643,16.48,0.0,7,2,6,1,0.03
3055,5643,17.78,0.0,7,2,7,0,0.52
3056,5643,18.44,0.0,7,2,8,0,0.64
3057,5643,19.12,0.0,7,2,9,1,0.7
3058,5643,19.82,0.3,7,2,10,0,0.96
3059,5643,20.12,0.02,7,2,11,0,1.22
3060,5643,21.3,0.06,7,2,12,0,1.35
3061,5643,21.0,0.0,7,2,13,0,1.37
3062,5643,21.86,0.02,7,2,14,0,1.42
3063,5643,21.36,0.04,7,2,15,0,1.24
3064,5643,21.36,0.04,7,2,16,1,1.26
3065,5643,20.58,0.22,7,2,17,0,1.21
3066,5643,19.48,0.12,7,2,18,0,0.67
3067,5643,18.18,0.0,7,2,19,0,0.24
3068,5643,17.44,0.0,7,2,20,0,-0.13
3069,5643,16.64,0.0,7,2,21,0,-0.39
3070,5643,16.08,0.04,7,2,22,0,-0.54
3071,5643,15.66,0.0,7,2,23,0,-0.78
3072,5643,15.1,0.0,7,3,0,0,-0.99
3073,5643,14.42,0.0,7,3,1,0,-1.08
3074,5643,13.86,0.0,7,3,2,0,-1.13
3075,5643,13.6,0.0,7,3,3,0,-1.13
3076,5643,14.16,0.0,7,3,4,0,-1.07
3077,5643,15.06,0.0,7,3,5,0,-0.85
3078,5643,16.3,0.0,7,3,6,0,-0.25
3079,5643,17.56,0.0,7,3,7,0,0.28
3080,5643,18.26,0.0,7,3,8,0,0.38
3081,5643,18.58,0.0,7,3,9,1,0.48
3082,5643,19.0,0.22,7,3,10,0,0.64
3083,5643,19.74,0.7,7,3,11,0,0.84
3084,5643,20.8,0.0,7,3,12,0,0.85
3085,5643,21.8,0.0,7,3,13,0,1.01
3086,5643,22.46,0.0,7,3,14,0,1.07
3087,5643,23.02,0.0,7,3,15,1,1.07
3088,5643,22.02,0.0,7,3,16,0,1.1
3089,5643,21.36,0.08,7,3,17,0,1.13
3090,5643,20.62,0.02,7,3,18,0,0.76
3091,5643,19.16,0.0,7,3,19,0,0.39
3092,5643,17.2,0.0,7,3,20,0,-0.09
3093,5643,15.88,0.0,7,3,21,0,-0.33
3094,5643,14.78,0.0,7,3,22,0,-0.57
3095,5643,13.82,0.0,7,3,23,0,-0.8
3096,5643,12.74,0.0,7,4,0,0,-0.97
3097,5643,11.86,0.0,7,4,1,0,-1.08
3098,5643,11.68,0.0,7,4,2,0,-1.14
3099,5643,11.24,0.0,7,4,3,0,-1.14
3100,5643,11.56,0.0,7,4,4,0,-1.09
3101,5643,13.06,0.0,7,4,5,0,-0.89
3102,5643,15.14,0.0,7,4,6,0,-0.26
3103,5643,16.66,0.0,7,4,7,0,0.26
3104,5643,18.3,0.0,7,4,8,0,0.39
3105,5643,19.02,0.0,7,4,9,0,0.43
3106,5643,20.12,0.0,7,4,10,0,0.64
3107,5643,21.34,0.0,7,4,11,0,0.79
3108,5643,22.82,0.0,7,4,12,0,1.09
3109,5643,22.96,0.0,7,4,13,0,1.08
3110,5643,23.38,0.0,7,4,14,0,1.24
3111,5643,22.98,0.0,7,4,15,0,1.2
3112,5643,23.1,0.0,7,4,16,0,1.32
3113,5643,22.66,0.0,7,4,17,0,1.21
3114,5643,21.9,0.0,7,4,18,0,0.75
3115,5643,19.96,0.0,7,4,19,0,0.32
3116,5643,17.74,0.0,7,4,20,0,-0.06
3117,5643,15.98,0.0,7,4,21,0,-0.33
3118,5643,14.7,0.0,7,4,22,0,-0.51
3119,5643,12.8,1.88,7,4,23,0,-0.79
3120,5643,11.6,0.0,7,5,0,0,-0.89
3121,5643,10.85,0.0,7,5,1,0,-1.05
3122,5643,10.27,0.0,7,5,2,0,-1.13
3123,5643,9.75,0.0,7,5,3,0,-1.13
3124,5643,9.9,0.0,7,5,4,0,-1.07
3125,5643,12.18,0.0,7,5,5,0,-0.89
3126,5643,16.42,0.0,7,5,6,0,-0.29
3127,5643,19.02,0.0,7,5,7,0,0.25
3128,5643,20.8,0.0,7,5,8,0,0.37
3129,5643,22.05,0.0,7,5,9,0,0.45
3130,5643,22.7,0.0,7,5,10,0,0.62
3131,5643,23.6,0.0,7,5,11,0,0.89
3132,5643,24.3,0.0,7,5,12,0,1.06
3133,5643,24.77,0.0,7,5,13,0,1.13
3134,5643,24.82,0.0,7,5,14,1,1.48
3135,5643,24.68,0.0,7,5,15,1,1.42
3136,5643,24.9,0.0,7,5,16,0,1.53
3137,5643,24.15,0.0,7,5,17,0,1.41
3138,5643,22.4,0.0,7,5,18,1,1.06
3139,5643,20.65,0.0,7,5,19,0,0.75
3140,5643,19.12,0.0,7,5,20,0,0.26
3141,5643,18.25,0.0,7,5,21,0,-0.1
3142,5643,17.83,0.0,7,5,22,0,-0.34
3143,5643,16.82,0.0,7,5,23,0,-0.69
3144,5643,15.97,0.0,7,6,0,0,-0.76
3145,5643,15.32,0.1,7,6,1,0,-1.02
3146,5643,14.9,0.17,7,6,2,0,-1.08
3147,5643,14.35,0.17,7,6,3,0,-1.12
3148,5643,14.4,0.1,7,6,4,0,-1.06
3149,5643,15.52,0.35,7,6,5,0,-0.88
3150,5643,17.03,0.3,7,6,6,0,-0.27
3151,5643,18.52,0.17,7,6,7,0,0.14
3152,5643,19.65,0.05,7,6,8,0,0.24
3153,5643,20.32,0.12,7,6,9,1,0.29
3154,5643,20.88,0.03,7,6,10,0,0.75
3155,5643,21.65,0.0,7,6,11,0,1.23
3156,5643,22.05,0.0,7,6,12,0,1.57
3157,5643,22.2,0.72,7,6,13,1,2.05
3158,5643,22.77,0.05,7,6,14,0,2.37
3159,5643,22.9,0.0,7,6,15,0,2.25
3160,5643,22.3,0.05,7,6,16,0,2.02
3161,5643,22.2,0.0,7,6,17,0,1.84
3162,5643,20.85,0.0,7,6,18,0,1.55
3163,5643,19.62,0.0,7,6,19,0,1.15
3164,5643,18.07,0.0,7,6,20,0,0.67
3165,5643,17.0,0.0,7,6,21,0,0.2
3166,5643,16.45,0.0,7,6,22,0,-0.01
3167,5643,15.88,0.0,7,6,23,0,-0.46
3168,5643,15.3,0.0,7,7,0,0,-0.91
3169,5643,15.03,0.0,7,7,1,0,-0.92
3170,5643,14.65,0.0,7,7,2,0,-1.05
3171,5643,14.2,0.0,7,7,3,0,-1.08
3172,5643,14.35,0.0,7,7,4,0,-1.06
3173,5643,15.45,0.0,7,7,5,0,-0.99
3174,5643,17.15,0.0,7,7,6,0,-0.68
3175,5643,19.22,0.03,7,7,7,0,-0.43
3176,5643,20.78,0.0,7,7,8,0,-0.02
3177,5643,21.8,0.0,7,7,9,0,0.49
3178,5643,22.77,0.0,7,7,10,0,1.07
3179,5643,23.08,0.07,7,7,11,0,1.63
3180,5643,24.23,0.05,7,7,12,0,2.01
3181,5643,24.35,0.0,7,7,13,0,2.01
3182,5643,23.95,0.03,7,7,14,0,1.76
3183,5643,23.9,0.25,7,7,15,0,1.46
3184,5643,24.15,0.2,7,7,16,0,1.08
3185,5643,23.3,0.03,7,7,17,1,0.7
3186,5643,21.15,0.0,7,7,18,0,0.48
3187,5643,19.25,0.2,7,7,19,0,0.16
3188,5643,18.0,2.27,7,7,20,0,-0.11
3189,5643,16.88,1.15,7,7,21,0,-0.32
3190,5643,16.45,0.8,7,7,22,0,-0.55
3191,5643,15.85,0.0,7,7,23,0,-0.73
3192,5643,16.02,0.0,8,1,0,0,-0.81
3193,5643,15.8,0.0,8,1,1,0,-1.01
3194,5643,15.25,0.0,8,1,2,1,-1.08
3195,5643,15.03,0.0,8,1,3,0,-1.16
3196,5643,15.43,0.0,8,1,4,0,-1.2
3197,5643,16.23,0.0,8,1,5,0,-1.18
3198,5643,17.85,0.0,8,1,6,0,-1.02
3199,5643,19.52,0.0,8,1,7,0,-1.0
3200,5643,20.95,0.0,8,1,8,0,-0.85
3201,5643,23.05,0.0,8,1,9,0,-0.51
3202,5643,23.45,0.0,8,1,10,0,0.1
3203,5643,24.18,0.0,8,1,11,0,0.91
3204,5643,24.48,0.0,8,1,12,0,1.59
3205,5643,24.9,0.0,8,1,13,0,2.05
3206,5643,24.98,0.0,8,1,14,1,2.17
3207,5643,24.08,0.23,8,1,15,0,1.99
3208,5643,23.72,0.3,8,1,16,0,1.82
3209,5643,23.68,0.03,8,1,17,0,1.72
3210,5643,21.98,0.0,8,1,18,0,1.75
3211,5643,19.98,0.0,8,1,19,0,1.27
3212,5643,18.05,0.0,8,1,20,0,0.89
3213,5643,17.05,0.0,8,1,21,0,0.38
3214,5643,16.38,0.0,8,1,22,0,-0.08
3215,5643,16.12,0.0,8,1,23,0,-0.54
3216,5643,15.62,0.0,8,2,0,0,-1.02
3217,5643,15.33,0.12,8,2,1,0,-0.97
3218,5643,15.15,0.12,8,2,2,0,-1.04
3219,5643,14.57,0.05,8,2,3,0,-1.08
3220,5643,14.07,0.05,8,2,4,0,-0.93
3221,5643,14.2,0.0,8,2,5,0,-0.51
3222,5643,15.93,0.0,8,2,6,0,0.18
3223,5643,19.05,0.0,8,2,7,0,0.84
3224,5643,21.22,0.0,8,2,8,0,0.96
3225,5643,21.95,0.0,8,2,9,0,0.91
3226,5643,23.08,0.0,8,2,10,0,0.99
3227,5643,23.82,0.0,8,2,11,0,1.14
3228,5643,24.65,0.0,8,2,12,0,1.22
3229,5643,25.05,0.0,8,2,13,0,1.21
3230,5643,25.0,0.0,8,2,14,0,1.28
3231,5643,25.17,0.0,8,2,15,0,1.19
3232,5643,25.18,0.0,8,2,16,0,1.3
3233,5643,24.12,0.0,8,2,17,0,1.19
3234,5643,22.77,0.0,8,2,18,0,0.68
3235,5643,19.77,0.0,8,2,19,0,0.19
3236,5643,17.65,0.0,8,2,20,0,-0.19
3237,5643,17.43,0.0,8,2,21,0,-0.38
3238,5643,16.95,0.03,8,2,22,0,-0.56
3239,5643,16.15,0.0,8,2,23,0,-0.81
3240,5643,15.35,0.0,8,3,0,0,-1.02
3241,5643,14.93,0.0,8,3,1,0,-1.1
3242,5643,14.35,0.0,8,3,2,0,-1.12
3243,5643,13.92,0.0,8,3,3,0,-1.11
3244,5643,13.8,0.0,8,3,4,0,-1.07
3245,5643,14.07,0.0,8,3,5,0,-0.87
3246,5643,16.12,0.0,8,3,6,0,-0.2
3247,5643,18.35,0.0,8,3,7,0,0.53
3248,5643,20.12,0.0,8,3,8,1,0.58
3249,5643,21.93,0.0,8,3,9,0,0.62
3250,5643,23.1,0.0,8,3,10,0,0.7
3251,5643,22.6,1.0,8,3,11,0,0.84
3252,5643,23.33,0.12,8,3,12,0,0.87
3253,5643,22.85,0.97,8,3,13,0,0.86
3254,5643,23.47,0.0,8,3,14,0,1.02
3255,5643,22.98,0.03,8,3,15,0,1.11
3256,5643,21.17,0.88,8,3,16,0,1.24
3257,5643,21.15,0.0,8,3,17,0,1.09
3258,5643,19.43,0.0,8,3,18,0,0.66
3259,5643,17.4,0.0,8,3,19,0,0.29
3260,5643,16.12,0.0,8,3,20,0,-0.16
3261,5643,15.38,0.0,8,3,21,0,-0.44
3262,5643,15.02,0.0,8,3,22,0,-0.63
3263,5643,15.18,0.0,8,3,23,0,-0.87
3264,5643,14.6,0.0,8,4,0,0,-1.0
