weather_station,temperature,percipitation,month,day,hour,accidents,road_usage
4548,-0.2,0.1,2,6,4,0,-1.1985
4548,-0.025,0.15,2,6,5,0,-1.0394
4548,-0.25,0.05,2,6,6,1,-0.6499
4548,-0.4,0.075,2,6,7,0,-0.0264
4548,0.1,0.35,2,6,8,0,0.5509
4548,1.625,0.125,2,6,9,0,0.129
4548,2.25,0.025,2,6,10,0,0.173
4548,3.6,0.0,2,6,11,0,0.5351
4548,4.375,0.025,2,6,12,0,0.8884
4548,4.25,0.0,2,6,13,0,1.6816
4548,4.4,0.0,2,6,14,0,2.0827
4548,3.675,0.0,2,6,15,0,1.8986
4548,2.525,0.0,2,6,16,0,1.7496
4548,1.125,0.0,2,6,17,0,1.4915
4548,0.65,0.0,2,6,18,0,1.1418
4548,0.0,0.0,2,6,19,0,0.6769
4548,-0.025,0.0,2,6,20,0,0.0707
4548,-0.125,0.225,2,6,21,0,-0.5005
4548,-0.2,0.15,2,6,22,0,-0.7046
4548,-0.25,0.075,2,6,23,0,-0.6684
4548,-0.775,0.075,2,7,0,0,-1.1424
4548,-1.175,0.05,2,7,1,0,-1.1243
4548,-1.325,0.0,2,7,2,0,-1.1774
4548,-1.475,0.0,2,7,3,0,-1.1871
4548,-1.8,0.0,2,7,4,0,-1.0764
4548,-1.7,0.0,2,7,5,0,-0.9099
4548,-2.225,0.025,2,7,6,0,-0.6166
4548,-1.925,0.05,2,7,7,0,-0.2898
4548,-0.8,0.025,2,7,8,0,0.0465
4548,1.025,0.0,2,7,9,0,0.4936
4548,1.95,0.0,2,7,10,0,1.0563
4548,3.0,0.0,2,7,11,0,1.6363
4548,4.1,0.0,2,7,12,0,2.0217
4548,4.65,0.025,2,7,13,0,1.9756
4548,4.875,0.0,2,7,14,0,1.5795
4548,4.775,0.0,2,7,15,0,1.5683
4548,3.95,0.075,2,7,16,0,1.175
4548,2.3,0.0,2,7,17,0,0.7459
4548,1.35,0.0,2,7,18,0,0.2811
4548,0.95,0.0,2,7,19,0,-0.1857
4548,0.925,0.0,2,7,20,0,-0.6246
4548,0.7,0.0,2,7,21,0,-0.7962
4548,0.425,0.0,2,7,22,0,-0.9415
4548,0.325,0.0,2,7,23,0,-1.0203
4548,4.68,0.0,3,1,0,0,-1.0303
4548,4.66,0.0,3,1,1,0,-1.2335
4548,4.58,0.0,3,1,2,0,-1.2754
4548,4.1,0.0,3,1,3,0,-1.34
4548,3.88,0.0,3,1,4,0,-1.3323
4548,3.72,0.0,3,1,5,0,-1.3246
4548,3.56,0.0,3,1,6,0,-1.2761
4548,4.72,0.0,3,1,7,0,-1.2187
4548,6.58,0.2,3,1,8,0,-1.1095
4548,7.44,0.14,3,1,9,0,-0.8797
4548,7.96,0.22,3,1,10,0,-0.498
4548,8.74,0.12,3,1,11,0,-0.0352
4548,9.66,0.22,3,1,12,0,0.4896
4548,9.3,0.72,3,1,13,0,0.6078
4548,9.58,0.62,3,1,14,0,0.8744
4548,8.76,0.0,3,1,15,0,1.0596
4548,6.98,0.14,3,1,16,0,0.938
4548,6.04,0.18,3,1,17,1,0.8639
4548,5.66,0.0,3,1,18,0,0.7605
4548,5.3,0.0,3,1,19,0,0.4514
4548,4.86,0.04,3,1,20,0,0.0473
4548,4.84,0.0,3,1,21,0,-0.1679
4548,4.2,0.08,3,1,22,0,-0.4547
4548,4.04,0.06,3,1,23,0,-0.8455
4548,3.575,0.0,3,2,0,0,-1.1141
4548,2.625,0.175,3,2,1,0,-1.1786
4548,2.525,0.05,3,2,2,0,-1.1297
4548,2.225,0.0,3,2,3,0,-1.0956
4548,1.8,0.025,3,2,4,0,-0.91
4548,1.975,0.0,3,2,5,0,-0.5306
4548,2.2,0.075,3,2,6,0,0.0849
4548,2.25,0.025,3,2,7,0,0.8353
4548,2.325,0.0,3,2,8,0,1.4281
4548,2.7,0.025,3,2,9,0,0.8828
4548,3.5,0.025,3,2,10,0,0.7229
4548,3.425,0.0,3,2,11,0,0.6386
4548,3.85,0.025,3,2,12,0,0.5789
4548,4.65,0.05,3,2,13,0,0.5929
4548,4.275,0.0,3,2,14,0,0.7102
4548,3.925,0.0,3,2,15,0,0.7183
4548,2.85,0.65,3,2,16,0,0.8548
4548,2.05,0.475,3,2,17,1,1.0658
4548,1.625,0.2,3,2,18,0,0.6629
4548,0.825,0.35,3,2,19,0,0.1103
4548,0.925,0.0,3,2,20,0,-0.4235
4548,0.75,0.0,3,2,21,0,-0.6732
4548,0.725,0.05,3,2,22,0,-0.8365
4548,0.625,0.05,3,2,23,0,-0.939
4548,0.525,0.05,3,3,0,0,-1.0915
4548,0.85,0.0,3,3,1,0,-1.1848
4548,0.7,0.05,3,3,2,0,-1.2016
4548,0.625,0.0,3,3,3,0,-1.2194
4548,0.5,0.0,3,3,4,0,-1.1486
4548,0.4,0.0,3,3,5,0,-1.0
4548,0.275,0.0,3,3,6,0,-0.481
4548,0.8,0.0,3,3,7,0,0.3214
4548,1.325,0.025,3,3,8,0,0.8876
4548,1.9,0.0,3,3,9,0,0.4605
4548,2.425,0.0,3,3,10,0,0.3201
4548,3.0,0.0,3,3,11,0,0.3104
4548,3.425,0.025,3,3,12,0,0.3121
4548,3.3,0.275,3,3,13,0,0.4081
4548,3.8,0.2,3,3,14,0,0.62
4548,3.975,0.125,3,3,15,0,0.7418
4548,3.775,0.0,3,3,16,0,1.0158
4548,3.275,0.0,3,3,17,0,1.2018
4548,2.95,0.0,3,3,18,0,0.8208
4548,2.4,0.025,3,3,19,0,0.131
4548,2.075,0.0,3,3,20,0,-0.3443
4548,1.8,0.025,3,3,21,0,-0.6893
4548,1.775,0.025,3,3,22,0,-0.8249
4548,1.775,0.15,3,3,23,0,-0.8638
4548,1.325,0.15,3,4,0,0,-1.0853
4548,1.225,0.025,3,4,1,0,-1.2038
4548,0.95,0.125,3,4,2,0,-1.1968
4548,0.9,0.0,3,4,3,0,-1.2187
4548,0.675,0.15,3,4,4,0,-1.1745
4548,0.325,0.0,3,4,5,0,-1.0047
4548,0.225,0.0,3,4,6,0,-0.5181
4548,1.425,0.0,3,4,7,0,0.2463
4548,2.55,0.0,3,4,8,0,0.8597
4548,3.375,0.0,3,4,9,0,0.3852
4548,4.075,0.0,3,4,10,0,0.325
4548,5.1,0.0,3,4,11,1,0.3807
4548,5.775,0.0,3,4,12,0,0.4902
4548,6.625,0.025,3,4,13,0,0.661
4548,6.9,0.0,3,4,14,0,0.7756
4548,7.1,0.0,3,4,15,0,0.9243
4548,7.0,0.0,3,4,16,0,1.1509
4548,6.45,0.0,3,4,17,0,1.3083
4548,4.775,0.0,3,4,18,0,0.9038
4548,3.05,0.075,3,4,19,0,0.2377
4548,2.7,0.05,3,4,20,0,-0.3695
4548,2.7,0.0,3,4,21,0,-0.6308
4548,2.425,0.05,3,4,22,0,-0.7926
4548,1.85,0.05,3,4,23,0,-0.8823
4548,1.95,0.025,3,5,0,0,-1.0913
4548,2.15,0.0,3,5,1,0,-1.1871
4548,1.975,0.0,3,5,2,0,-1.2088
4548,2.525,0.0,3,5,3,0,-1.2223
4548,2.225,0.025,3,5,4,0,-1.1749
4548,1.975,0.025,3,5,5,0,-1.0271
4548,2.275,0.0,3,5,6,0,-0.5474
4548,3.35,0.025,3,5,7,0,0.2063
4548,4.3,0.025,3,5,8,1,0.8735
4548,6.375,0.05,3,5,9,0,0.4276
4548,6.975,0.025,3,5,10,0,0.2954
4548,7.15,0.125,3,5,11,0,0.3853
4548,7.6,0.075,3,5,12,0,0.5151
4548,7.475,0.375,3,5,13,0,0.6537
4548,7.725,0.3,3,5,14,0,0.8259
4548,7.35,0.475,3,5,15,0,1.0383
4548,6.85,0.375,3,5,16,0,1.2649
4548,6.35,0.15,3,5,17,0,1.4757
4548,5.475,0.05,3,5,18,0,1.1691
4548,4.925,0.05,3,5,19,0,0.5626
4548,4.625,0.05,3,5,20,0,0.0435
4548,4.675,0.0,3,5,21,0,-0.4268
4548,4.375,0.075,3,5,22,0,-0.6492
4548,4.4,0.0,3,5,23,0,-0.8307
4548,4.64,0.0,3,6,0,0,-1.0263
4548,4.12,0.34,3,6,1,0,-1.1676
4548,3.94,0.02,3,6,2,0,-1.1949
4548,3.76,0.38,3,6,3,0,-1.2121
4548,3.58,0.14,3,6,4,0,-1.1685
4548,3.76,0.08,3,6,5,0,-1.0247
4548,3.86,0.0,3,6,6,0,-0.5871
4548,4.42,0.04,3,6,7,0,0.0407
4548,5.42,0.0,3,6,8,0,0.5728
4548,6.68,0.1,3,6,9,0,0.2124
4548,7.44,0.06,3,6,10,0,0.3535
4548,8.0,0.08,3,6,11,0,0.6136
4548,8.42,0.04,3,6,12,0,1.0508
4548,9.0,0.06,3,6,13,0,1.6083
4548,9.02,0.1,3,6,14,0,1.9862
4548,9.06,0.76,3,6,15,0,1.7489
4548,9.28,0.22,3,6,16,1,1.5671
4548,8.76,0.06,3,6,17,0,1.3164
4548,7.0,0.12,3,6,18,0,0.9644
4548,6.16,0.2,3,6,19,0,0.5884
4548,5.58,0.06,3,6,20,0,0.0192
4548,5.42,0.16,3,6,21,0,-0.4292
4548,4.4,1.16,3,6,22,0,-0.6933
4548,3.52,0.48,3,6,23,0,-0.7662
4548,3.04,0.06,3,7,0,0,-1.1516
4548,2.42,0.02,3,7,1,0,-1.1059
4548,2.06,0.06,3,7,2,0,-1.1942
4548,1.88,0.14,3,7,3,0,-1.2419
4548,1.98,0.14,3,7,4,0,-1.2429
4548,1.84,0.28,3,7,5,0,-1.1701
4548,2.14,0.34,3,7,6,0,-1.0372
4548,3.38,0.54,3,7,7,0,-0.8354
4548,5.08,0.38,3,7,8,0,-0.5712
4548,6.34,0.16,3,7,9,0,-0.1792
4548,7.5,0.08,3,7,10,0,0.249
4548,8.22,0.06,3,7,11,0,0.5918
4548,9.2,0.06,3,7,12,1,0.7822
4548,9.36,0.1,3,7,13,0,0.7774
4548,9.36,0.2,3,7,14,1,0.8397
4548,9.6,0.02,3,7,15,0,0.7624
4548,9.62,0.0,3,7,16,0,0.5291
4548,9.08,0.04,3,7,17,1,0.2658
4548,7.78,0.1,3,7,18,0,-0.0227
4548,6.42,0.72,3,7,19,1,-0.3684
4548,5.72,0.56,3,7,20,0,-0.6349
4548,5.22,0.04,3,7,21,0,-0.8094
4548,4.82,0.0,3,7,22,0,-0.9361
4548,4.66,0.0,3,7,23,0,-1.0385
4548,3.125,0.0,4,1,0,0,-1.0571
4548,2.45,0.0,4,1,1,0,-1.1982
4548,1.75,0.0,4,1,2,0,-1.277
4548,1.825,0.0,4,1,3,0,-1.315
4548,1.725,0.0,4,1,4,0,-1.3271
4548,2.075,0.0,4,1,5,0,-1.317
4548,3.7,0.0,4,1,6,0,-1.2426
4548,5.825,0.1,4,1,7,0,-1.155
4548,7.05,0.0,4,1,8,0,-1.0323
4548,7.975,0.025,4,1,9,0,-0.7532
4548,8.65,0.0,4,1,10,0,-0.3062
4548,8.95,0.025,4,1,11,0,0.2405
4548,10.075,0.0,4,1,12,0,0.7399
4548,9.85,0.0,4,1,13,0,0.7838
4548,10.45,0.0,4,1,14,0,0.8207
4548,10.625,0.0,4,1,15,0,0.8503
4548,9.8,0.0,4,1,16,1,0.697
4548,9.725,0.025,4,1,17,1,0.6385
4548,8.8,0.0,4,1,18,0,0.6738
4548,6.975,0.0,4,1,19,0,0.3957
4548,5.625,0.0,4,1,20,0,0.0762
4548,4.6,0.0,4,1,21,0,-0.2863
4548,4.025,0.0,4,1,22,0,-0.5456
4548,3.4,0.0,4,1,23,0,-0.8527
4548,3.66,0.0,4,2,0,0,-1.0737
4548,3.52,0.0,4,2,1,0,-1.1229
4548,3.98,0.0,4,2,2,0,-1.1206
4548,3.96,0.0,4,2,3,0,-1.1028
4548,3.8,0.0,4,2,4,0,-0.9662
4548,3.64,0.0,4,2,5,0,-0.6794
4548,4.9,0.0,4,2,6,0,-0.1742
4548,6.8,0.0,4,2,7,0,0.3991
4548,8.4,0.0,4,2,8,0,0.9361
4548,9.7,0.0,4,2,9,0,0.5904
4548,10.84,0.16,4,2,10,0,0.5695
4548,11.28,0.34,4,2,11,0,0.7849
4548,11.64,0.54,4,2,12,0,0.997
4548,12.04,0.38,4,2,13,0,1.0627
4548,12.34,0.46,4,2,14,0,1.1797
4548,12.24,0.88,4,2,15,0,1.316
4548,11.74,0.22,4,2,16,0,1.3464
4548,10.98,0.14,4,2,17,0,1.6022
4548,9.42,0.08,4,2,18,0,1.1702
4548,7.8,0.08,4,2,19,0,0.5482
4548,7.26,0.22,4,2,20,0,0.0994
4548,7.76,0.06,4,2,21,0,-0.3828
4548,7.5,0.0,4,2,22,0,-0.5863
4548,7.06,0.06,4,2,23,0,-0.8823
4548,6.5,0.0,4,3,0,0,-1.0424
4548,5.94,0.0,4,3,1,0,-1.1459
4548,5.2,0.0,4,3,2,0,-1.1581
4548,4.62,0.0,4,3,3,0,-1.1602
4548,3.8,0.0,4,3,4,0,-1.0895
4548,3.2,0.0,4,3,5,0,-0.8843
4548,4.48,0.0,4,3,6,0,-0.3763
4548,5.88,0.0,4,3,7,0,0.4384
4548,7.28,0.0,4,3,8,0,0.9838
4548,8.86,0.0,4,3,9,0,0.5669
4548,9.74,0.0,4,3,10,0,0.4807
4548,11.22,0.0,4,3,11,0,0.5847
4548,12.16,0.0,4,3,12,0,0.6158
4548,12.9,0.0,4,3,13,0,0.7174
4548,13.12,0.0,4,3,14,0,0.8357
4548,12.7,0.0,4,3,15,0,0.9365
4548,12.54,0.0,4,3,16,0,1.1641
4548,11.58,0.0,4,3,17,0,1.304
4548,10.12,0.0,4,3,18,0,0.9526
4548,8.86,0.0,4,3,19,0,0.3334
4548,7.68,0.0,4,3,20,0,-0.1126
4548,6.94,0.0,4,3,21,0,-0.4945
4548,6.4,0.0,4,3,22,0,-0.7149
4548,5.82,0.0,4,3,23,0,-0.8744
4548,6.675,0.0,4,4,0,1,-1.0031
4548,6.125,0.0,4,4,1,0,-1.1484
4548,5.425,0.0,4,4,2,0,-1.1664
4548,4.4,0.0,4,4,3,0,-1.196
4548,4.025,0.0,4,4,4,0,-1.1352
4548,3.9,0.0,4,4,5,0,-0.969
4548,5.2,0.0,4,4,6,0,-0.4531
4548,7.3,0.0,4,4,7,0,0.3251
4548,8.975,0.0,4,4,8,0,0.8638
4548,10.375,0.0,4,4,9,0,0.542
4548,11.875,0.0,4,4,10,1,0.4861
4548,13.4,0.0,4,4,11,0,0.5435
4548,14.5,0.0,4,4,12,0,0.6693
4548,14.725,0.0,4,4,13,0,0.826
4548,15.45,0.0,4,4,14,1,0.9092
4548,15.325,0.0,4,4,15,0,0.985
4548,14.55,0.0,4,4,16,0,1.1849
4548,13.25,0.0,4,4,17,0,1.384
4548,11.525,0.0,4,4,18,0,0.9909
4548,10.325,0.0,4,4,19,2,0.4101
4548,9.65,0.0,4,4,20,0,-0.0717
4548,9.15,0.0,4,4,21,1,-0.4106
4548,7.325,0.0,4,4,22,0,-0.6477
4548,6.525,0.0,4,4,23,0,-0.8616
4548,4.9,0.0,4,5,0,0,-0.9649
4548,4.35,0.0,4,5,1,0,-1.1022
4548,3.65,0.0,4,5,2,0,-1.1271
4548,3.275,0.0,4,5,3,0,-1.164
4548,2.6,0.0,4,5,4,0,-1.1131
4548,2.55,0.0,4,5,5,0,-0.9632
4548,4.55,0.0,4,5,6,0,-0.4618
4548,7.65,0.0,4,5,7,0,0.2826
4548,10.175,0.0,4,5,8,0,0.7944
4548,11.475,0.0,4,5,9,0,0.51
4548,12.825,0.0,4,5,10,0,0.5477
4548,14.375,0.0,4,5,11,0,0.6593
4548,14.85,0.0,4,5,12,0,0.8074
4548,15.475,0.0,4,5,13,0,1.0366
4548,15.675,0.0,4,5,14,0,1.1898
4548,15.4,0.0,4,5,15,0,1.4005
4548,14.675,0.0,4,5,16,0,1.5916
4548,12.875,0.0,4,5,17,1,1.7706
4548,11.05,0.025,4,5,18,0,1.4348
4548,8.85,0.0,4,5,19,0,0.8911
4548,8.625,0.0,4,5,20,0,0.3602
4548,7.95,0.0,4,5,21,0,0.0615
4548,7.375,0.0,4,5,22,0,-0.313
4548,6.7,0.0,4,5,23,0,-0.6774
4548,5.925,0.0,4,6,0,0,-1.0132
4548,4.8,0.0,4,6,1,0,-1.0735
4548,4.025,0.0,4,6,2,0,-1.1467
4548,4.075,0.0,4,6,3,0,-1.1713
4548,3.975,0.0,4,6,4,0,-1.1402
4548,4.65,0.0,4,6,5,0,-1.0112
4548,5.85,0.0,4,6,6,0,-0.5975
4548,6.85,0.0,4,6,7,0,0.0187
4548,8.2,0.0,4,6,8,0,0.4508
4548,8.85,0.0,4,6,9,0,0.3369
4548,9.825,0.0,4,6,10,0,0.6422
4548,10.625,0.0,4,6,11,0,1.0651
4548,11.0,0.0,4,6,12,0,1.4791
4548,11.95,0.0,4,6,13,0,1.6
4548,11.725,0.0,4,6,14,0,1.9682
4548,10.975,0.0,4,6,15,0,1.7897
4548,10.025,0.0,4,6,16,0,1.418
4548,9.15,0.15,4,6,17,0,1.1173
4548,8.025,0.625,4,6,18,0,0.9051
4548,7.025,0.6,4,6,19,1,0.3986
4548,6.3,0.4,4,6,20,0,-0.0993
4548,4.9,0.25,4,6,21,0,-0.4803
4548,4.125,0.0,4,6,22,0,-0.6686
4548,3.875,0.0,4,6,23,0,-0.8222
4548,5.375,0.0,4,7,0,0,-1.0932
4548,4.9,0.0,4,7,1,0,-1.0793
4548,4.05,0.0,4,7,2,0,-1.1347
4548,3.75,0.0,4,7,3,0,-1.2084
4548,3.5,0.0,4,7,4,0,-1.1904
4548,2.85,0.0,4,7,5,0,-1.1584
4548,4.225,0.0,4,7,6,0,-0.9645
4548,7.575,0.0,4,7,7,0,-0.8014
4548,9.4,0.0,4,7,8,0,-0.507
4548,10.35,0.0,4,7,9,0,-0.1588
4548,11.075,0.0,4,7,10,0,0.2774
4548,11.975,0.0,4,7,11,0,0.6368
4548,12.6,0.0,4,7,12,0,0.8252
4548,13.275,0.0,4,7,13,0,0.9776
4548,13.25,0.0,4,7,14,0,0.6901
4548,12.375,0.0,4,7,15,1,0.5339
4548,11.55,0.0,4,7,16,0,0.2258
4548,10.875,0.025,4,7,17,0,-0.0192
4548,9.725,0.225,4,7,18,0,-0.0538
4548,8.05,0.225,4,7,19,0,-0.2648
4548,6.825,0.35,4,7,20,0,-0.5931
4548,5.9,0.05,4,7,21,0,-0.7187
4548,5.0,0.0,4,7,22,1,-0.8799
4548,3.825,0.0,4,7,23,0,-0.9477
4548,2.45,0.05,5,1,0,0,-1.0028
4548,2.3,0.0,5,1,1,0,-1.1986
4548,2.2,0.0,5,1,2,0,-1.2354
4548,2.1,0.0,5,1,3,0,-1.2749
4548,1.95,0.0,5,1,4,0,-1.3276
4548,2.05,0.0,5,1,5,0,-1.3047
4548,2.1,0.0,5,1,6,0,-1.2458
4548,2.3,0.0,5,1,7,0,-1.1605
4548,2.5,0.0,5,1,8,0,-1.0005
4548,3.3,0.0,5,1,9,0,-0.7284
4548,3.95,0.0,5,1,10,0,-0.2347
4548,5.35,0.0,5,1,11,0,0.3553
4548,6.1,0.0,5,1,12,0,0.9
4548,6.5,0.0,5,1,13,0,0.982
4548,7.15,0.0,5,1,14,0,0.9444
4548,7.6,0.0,5,1,15,0,1.0127
4548,7.2,0.0,5,1,16,1,0.8829
4548,6.9,0.0,5,1,17,0,0.9881
4548,6.65,0.0,5,1,18,0,1.2411
4548,6.15,0.0,5,1,19,0,1.029
4548,4.4,0.0,5,1,20,0,0.6661
4548,3.45,0.0,5,1,21,0,0.1422
4548,2.6,0.0,5,1,22,0,-0.3372
4548,1.8,0.0,5,1,23,0,-0.7186
4548,0.9,0.0,5,2,0,0,-1.0882
4548,0.75,0.0,5,2,1,0,-1.0948
4548,0.3,0.0,5,2,2,0,-1.106
4548,-0.05,0.0,5,2,3,0,-1.0158
4548,0.1,0.0,5,2,4,1,-0.8584
4548,0.85,0.0,5,2,5,0,-0.5389
4548,2.05,0.0,5,2,6,0,0.1899
4548,3.45,0.0,5,2,7,0,0.9087
4548,5.5,0.0,5,2,8,0,1.5769
4548,5.7,0.0,5,2,9,0,0.9979
4548,6.55,0.0,5,2,10,0,0.7286
4548,5.4,0.0,5,2,11,0,0.6315
4548,6.2,0.0,5,2,12,0,0.5699
4548,6.6,0.0,5,2,13,0,0.5297
4548,6.1,0.0,5,2,14,0,0.5543
4548,6.5,0.0,5,2,15,0,0.72
4548,5.9,0.0,5,2,16,0,0.8588
4548,5.9,0.0,5,2,17,0,0.9981
4548,5.5,0.0,5,2,18,0,0.6519
4548,4.7,0.0,5,2,19,0,0.0366
4548,2.6,0.0,5,2,20,0,-0.3749
4548,2.6,0.0,5,2,21,0,-0.64
4548,0.9,0.0,5,2,22,0,-0.8114
4548,-0.1,0.0,5,2,23,0,-0.8627
4548,-0.5,0.0,5,3,0,0,-1.1315
4548,-1.0,0.0,5,3,1,0,-1.1657
4548,-1.2,0.0,5,3,2,0,-1.194
4548,-0.8,0.0,5,3,3,0,-1.2069
4548,0.4,0.0,5,3,4,0,-1.1415
4548,0.8,0.0,5,3,5,0,-0.9966
4548,2.9,0.0,5,3,6,0,-0.4098
4548,4.2,0.0,5,3,7,0,0.4232
4548,5.5,0.0,5,3,8,0,1.0811
4548,6.4,0.0,5,3,9,0,0.5932
4548,7.4,0.0,5,3,10,0,0.3872
4548,8.0,0.0,5,3,11,0,0.4274
4548,8.9,0.0,5,3,12,0,0.4418
4548,8.1,0.0,5,3,13,0,0.4799
4548,8.1,0.0,5,3,14,0,0.5126
4548,8.2,0.0,5,3,15,0,0.7284
4548,8.4,0.0,5,3,16,0,1.0098
4548,8.4,0.0,5,3,17,0,1.143
4548,7.9,0.0,5,3,18,0,0.9368
4548,6.1,0.0,5,3,19,0,0.2111
4548,4.5,0.0,5,3,20,0,-0.3213
4548,3.9,0.0,5,3,21,0,-0.6163
4548,3.1,0.0,5,3,22,0,-0.6683
4548,2.9,0.0,5,3,23,0,-0.898
4548,1.9,0.0,5,4,0,0,-1.0968
4548,2.05,0.0,5,4,1,0,-1.1531
4548,2.6,0.0,5,4,2,0,-1.2353
4548,2.75,0.0,5,4,3,0,-1.2527
4548,3.9,0.0,5,4,4,0,-1.2326
4548,5.0,0.0,5,4,5,0,-1.1458
4548,6.05,0.0,5,4,6,0,-0.8075
4548,7.85,0.0,5,4,7,0,-0.3816
4548,10.05,0.0,5,4,8,0,0.0473
4548,11.6,0.0,5,4,9,0,-0.0841
4548,12.25,0.0,5,4,10,0,0.1216
4548,13.85,0.0,5,4,11,0,0.221
4548,13.6,0.0,5,4,12,1,0.3694
4548,12.9,0.0,5,4,13,0,0.3431
4548,12.55,0.0,5,4,14,0,0.3788
4548,12.8,0.0,5,4,15,1,0.4386
4548,12.85,0.0,5,4,16,0,0.3912
4548,12.0,0.1,5,4,17,0,0.5699
4548,10.8,0.0,5,4,18,0,0.3376
4548,9.9,0.0,5,4,19,0,-0.0401
4548,8.45,0.0,5,4,20,0,-0.4556
4548,7.8,0.0,5,4,21,1,-0.6505
4548,7.3,0.05,5,4,22,0,-0.8444
4548,7.3,0.0,5,4,23,1,-0.9603
4548,7.15,0.0,5,5,0,1,-1.0844
4548,6.8,0.0,5,5,1,0,-1.1707
4548,6.2,0.0,5,5,2,0,-1.1736
4548,5.9,0.0,5,5,3,0,-1.1819
4548,5.5,0.0,5,5,4,0,-1.1049
4548,6.2,0.0,5,5,5,0,-0.9244
4548,7.5,0.0,5,5,6,0,-0.4116
4548,9.1,0.0,5,5,7,0,0.3488
4548,10.5,0.0,5,5,8,0,1.0141
4548,11.35,0.0,5,5,9,0,0.5236
4548,12.4,0.0,5,5,10,0,0.4878
4548,12.5,0.0,5,5,11,0,0.5082
4548,13.65,0.0,5,5,12,0,0.5518
4548,13.85,0.0,5,5,13,1,0.6167
4548,13.8,0.0,5,5,14,0,0.7366
4548,13.8,0.0,5,5,15,1,0.8681
4548,13.15,0.0,5,5,16,0,1.0997
4548,11.5,0.2,5,5,17,0,1.2709
4548,10.5,0.25,5,5,18,1,0.9193
4548,9.3,0.1,5,5,19,0,0.3775
4548,8.05,0.15,5,5,20,0,-0.1512
4548,7.65,0.0,5,5,21,0,-0.4651
4548,7.65,0.25,5,5,22,0,-0.6801
4548,6.95,0.0,5,5,23,0,-0.8317
4548,7.1,0.0,5,6,0,0,-1.0016
4548,7.55,0.0,5,6,1,0,-1.1643
4548,7.5,0.0,5,6,2,0,-1.1982
4548,7.65,0.05,5,6,3,0,-1.2051
4548,7.5,0.2,5,6,4,1,-1.1611
4548,7.1,0.3,5,6,5,0,-0.9755
4548,7.25,0.05,5,6,6,0,-0.5738
4548,6.85,0.0,5,6,7,0,0.0871
4548,7.0,0.0,5,6,8,1,0.6228
4548,7.35,0.0,5,6,9,0,0.2338
4548,7.3,0.0,5,6,10,0,0.2959
4548,7.7,0.0,5,6,11,0,0.6754
4548,8.75,0.0,5,6,12,0,1.0841
4548,9.5,0.0,5,6,13,0,1.6103
4548,9.95,0.0,5,6,14,0,1.9516
4548,9.9,0.0,5,6,15,0,1.7835
4548,10.25,0.0,5,6,16,0,1.404
4548,9.7,0.0,5,6,17,0,1.2944
4548,8.85,0.0,5,6,18,0,1.0501
4548,7.0,0.0,5,6,19,0,0.5378
4548,6.2,0.0,5,6,20,0,-0.0523
4548,4.4,0.0,5,6,21,1,-0.3967
4548,3.4,0.0,5,6,22,0,-0.6875
4548,3.8,0.0,5,6,23,0,-0.7604
4548,4.15,0.0,5,7,0,0,-1.1337
4548,4.6,0.0,5,7,1,0,-1.1235
4548,4.45,0.0,5,7,2,0,-1.2029
4548,4.75,0.0,5,7,3,0,-1.213
4548,4.85,0.0,5,7,4,0,-1.2334
4548,5.4,0.05,5,7,5,0,-1.1749
4548,5.45,0.4,5,7,6,0,-1.0281
4548,5.85,0.35,5,7,7,0,-0.8551
4548,5.8,2.0,5,7,8,0,-0.5525
4548,6.25,1.85,5,7,9,0,-0.3086
4548,4.85,1.15,5,7,10,0,0.0791
4548,5.5,0.1,5,7,11,0,0.4677
4548,5.9,0.15,5,7,12,0,0.719
4548,6.25,0.4,5,7,13,0,0.7006
4548,6.55,0.0,5,7,14,0,0.5104
4548,6.45,0.0,5,7,15,0,0.4342
4548,6.05,0.0,5,7,16,0,0.1491
4548,5.55,0.0,5,7,17,0,-0.0273
4548,5.1,0.45,5,7,18,0,-0.2462
4548,4.4,0.05,5,7,19,0,-0.3751
4548,3.8,0.0,5,7,20,0,-0.6613
4548,3.2,0.1,5,7,21,0,-0.7791
4548,2.85,0.05,5,7,22,0,-0.9165
4548,2.7,0.1,5,7,23,0,-1.0224
4548,0.0,0.0,6,1,0,0,0.0
4548,0.0,0.0,6,1,1,0,0.0
4548,0.0,0.0,6,1,2,0,0.0
4548,0.0,0.0,6,1,3,0,0.0
4548,0.0,0.0,6,1,4,1,0.0
4548,0.0,0.0,6,1,5,0,0.0
4548,0.0,0.0,6,1,6,0,0.0
4548,0.0,0.0,6,1,7,0,0.0
4548,0.0,0.0,6,1,8,0,0.0
4548,0.0,0.0,6,1,9,0,0.0
4548,0.0,0.0,6,1,10,0,0.0
4548,0.0,0.0,6,1,11,1,0.0
4548,0.0,0.0,6,1,12,0,0.0
4548,0.0,0.0,6,1,13,0,0.0
4548,0.0,0.0,6,1,14,0,0.0
4548,0.0,0.0,6,1,15,0,0.0
4548,0.0,0.0,6,1,16,0,0.0
4548,0.0,0.0,6,1,17,0,0.0
4548,0.0,0.0,6,1,18,0,0.0
4548,0.0,0.0,6,1,19,0,0.0
4548,0.0,0.0,6,1,20,0,0.0
4548,0.0,0.0,6,1,21,1,0.0
4548,0.0,0.0,6,1,22,0,0.0
4548,0.0,0.0,6,1,23,0,0.0
